Year,Month,Day,TAVG,TMAX,TMIN
1871,10,13,52,60,44
1871,10,14,57,64,50
1871,10,15,64.5,75,54
1871,10,16,56.5,62,51
1871,10,17,55.5,65,46
1871,10,18,47.5,55,40
1871,10,19,47,56,38
1871,10,20,44,52,36
1871,10,21,44.5,58,31
1871,10,22,58,69,47
1871,10,23,65.5,76,55
1871,10,24,56.5,63,50
1871,10,25,51.5,54,49
1871,10,26,53.5,58,49
1871,10,27,57.5,63,52
1871,10,28,47,55,39
1871,10,29,44,50,38
1871,10,30,45,54,36
1871,10,31,53,60,46
1871,11,1,55.5,67,44
1871,11,2,46,54,38
1871,11,3,45.5,52,39
1871,11,4,40,45,35
1871,11,5,42.5,54,31
1871,11,6,35.5,42,29
1871,11,7,38.5,45,32
1871,11,8,42.5,50,35
1871,11,9,41.5,48,35
1871,11,10,41.5,45,38
1871,11,11,40.5,43,38
1871,11,12,37,44,30
1871,11,13,37.5,45,30
1871,11,14,44,53,35
1871,11,15,44.5,53,36
1871,11,16,34,36,32
1871,11,17,39,44,34
1871,11,18,38.5,43,34
1871,11,19,36.5,40,33
1871,11,20,46.5,53,40
1871,11,21,45,51,39
1871,11,22,37.5,42,33
1871,11,23,34,38,30
1871,11,24,42.5,54,31
1871,11,25,40,47,33
1871,11,26,41,50,32
1871,11,27,35.5,50,21
1871,11,28,20,24,16
1871,11,29,20,25,15
1871,11,30,18.5,22,15
1871,12,1,22,28,16
1871,12,2,30.5,35,26
1871,12,3,33.5,38,29
1871,12,4,36.5,44,29
1871,12,5,21.5,29,14
1871,12,6,19.5,26,13
1871,12,7,31,39,23
1871,12,8,36,43,29
1871,12,9,27,32,22
1871,12,10,28.5,36,21
1871,12,11,36,41,31
1871,12,12,34.5,39,30
1871,12,13,32,36,28
1871,12,14,28,34,22
1871,12,15,21.5,25,18
1871,12,16,25.5,36,15
1871,12,17,33.5,36,31
1871,12,18,36.5,42,31
1871,12,19,29.5,34,25
1871,12,20,17,25,9
1871,12,21,3.5,9,-2
1871,12,22,13,21,5
1871,12,23,38,55,21
1871,12,24,49.5,54,45
1871,12,25,41,49,33
1871,12,26,36.5,38,35
1871,12,27,30.5,42,19
1871,12,28,18,22,14
1871,12,29,24.5,29,20
1871,12,30,30.5,34,27
1871,12,31,36.5,39,34
1872,1,1,41,49,33
1872,1,2,30.5,34,27
1872,1,3,31.5,36,27
1872,1,4,38,41,35
1872,1,5,36.5,41,32
1872,1,6,33.5,41,26
1872,1,7,19.5,26,13
1872,1,8,18.5,25,12
1872,1,9,32.5,42,23
1872,1,10,35,40,30
1872,1,11,37,45,29
1872,1,12,42,49,35
1872,1,13,44,50,38
1872,1,14,24,38,10
1872,1,15,17,24,10
1872,1,16,25,28,22
1872,1,17,27,34,20
1872,1,18,26,32,20
1872,1,19,35.5,43,28
1872,1,20,40.5,44,37
1872,1,21,37,41,33
1872,1,22,33.5,38,29
1872,1,23,30,40,20
1872,1,24,19,24,14
1872,1,25,21,24,18
1872,1,26,20.5,27,14
1872,1,27,28,34,22
1872,1,28,31.5,37,26
1872,1,29,18.5,30,7
1872,1,30,14,21,7
1872,1,31,15,22,8
1872,2,1,19.5,26,13
1872,2,2,23,30,16
1872,2,3,25.5,29,22
1872,2,4,29,34,24
1872,2,5,36.5,46,27
1872,2,6,32,43,21
1872,2,7,28.5,35,22
1872,2,8,23.5,29,18
1872,2,9,29.5,33,26
1872,2,10,34,40,28
1872,2,11,37,40,34
1872,2,12,40.5,45,36
1872,2,13,38.5,44,33
1872,2,14,25,36,14
1872,2,15,16,22,10
1872,2,16,27,34,20
1872,2,17,25,31,19
1872,2,18,26.5,36,17
1872,2,19,33.5,46,21
1872,2,20,40.5,53,28
1872,2,21,41.5,48,35
1872,2,22,24,36,12
1872,2,23,23,35,11
1872,2,24,41.5,57,26
1872,2,25,30.5,33,28
1872,2,26,23.5,26,21
1872,2,27,25,32,18
1872,2,28,27.5,37,18
1872,2,29,30.5,40,21
1872,3,1,24.5,36,13
1872,3,2,20,23,17
1872,3,3,31.5,43,20
1872,3,4,22,38,6
1872,3,5,6.5,10,3
1872,3,6,13.5,22,5
1872,3,7,26,34,18
1872,3,8,32,42,22
1872,3,9,30,35,25
1872,3,10,35,38,32
1872,3,11,39.5,49,30
1872,3,12,29,34,24
1872,3,13,31,45,17
1872,3,14,41.5,51,32
1872,3,15,26,35,17
1872,3,16,25.5,34,17
1872,3,17,33,38,28
1872,3,18,32.5,43,22
1872,3,19,37.5,47,28
1872,3,20,22,30,14
1872,3,21,20.5,27,14
1872,3,22,29,41,17
1872,3,23,35.5,43,28
1872,3,24,32.5,40,25
1872,3,25,38,49,27
1872,3,26,34,35,33
1872,3,27,37.5,44,31
1872,3,28,43.5,53,34
1872,3,29,50.5,62,39
1872,3,30,42,51,33
1872,3,31,37,40,34
1872,4,1,38.5,42,35
1872,4,2,43,53,33
1872,4,3,43,51,35
1872,4,4,40,48,32
1872,4,5,43.5,56,31
1872,4,6,50,62,38
1872,4,7,46.5,53,40
1872,4,8,48,56,40
1872,4,9,47.5,54,41
1872,4,10,53.5,63,44
1872,4,11,52,64,40
1872,4,12,51.5,60,43
1872,4,13,59,67,51
1872,4,14,46.5,55,38
1872,4,15,41,48,34
1872,4,16,35.5,39,32
1872,4,17,44,53,35
1872,4,18,45.5,55,36
1872,4,19,48.5,58,39
1872,4,20,54.5,64,45
1872,4,21,56,64,48
1872,4,22,45.5,56,35
1872,4,23,40.5,52,29
1872,4,24,56.5,70,43
1872,4,25,66,80,52
1872,4,26,70,83,57
1872,4,27,60,69,51
1872,4,28,58.5,68,49
1872,4,29,54,65,43
1872,4,30,51.5,60,43
1872,5,1,50.5,56,45
1872,5,2,63.5,72,55
1872,5,3,53,60,46
1872,5,4,47,51,43
1872,5,5,50.5,60,41
1872,5,6,58,68,48
1872,5,7,63.5,80,47
1872,5,8,75.5,85,66
1872,5,9,75,88,62
1872,5,10,76.5,89,64
1872,5,11,55.5,64,47
1872,5,12,62,74,50
1872,5,13,62,72,52
1872,5,14,59.5,71,48
1872,5,15,63,72,54
1872,5,16,60.5,69,52
1872,5,17,58.5,70,47
1872,5,18,58,66,50
1872,5,19,61,66,56
1872,5,20,65,72,58
1872,5,21,62.5,71,54
1872,5,22,65.5,74,57
1872,5,23,69,76,62
1872,5,24,66.5,74,59
1872,5,25,68.5,76,61
1872,5,26,64,71,57
1872,5,27,64,72,56
1872,5,28,63,72,54
1872,5,29,61.5,73,50
1872,5,30,57.5,60,55
1872,5,31,60.5,68,53
1872,6,1,63.5,72,55
1872,6,2,63,74,52
1872,6,3,64,73,55
1872,6,4,60.5,66,55
1872,6,5,55,58,52
1872,6,6,64,73,55
1872,6,7,63,68,58
1872,6,8,70,83,57
1872,6,9,74.5,85,64
1872,6,10,72.5,79,66
1872,6,11,73,84,62
1872,6,12,78,89,67
1872,6,13,75,82,68
1872,6,14,73,86,60
1872,6,15,67.5,75,60
1872,6,16,71.5,79,64
1872,6,17,73.5,83,64
1872,6,18,76,87,65
1872,6,19,77,87,67
1872,6,20,79,90,68
1872,6,21,82.5,92,73
1872,6,22,77.5,87,68
1872,6,23,75.5,84,67
1872,6,24,69.5,74,65
1872,6,25,66.5,69,64
1872,6,26,69,74,64
1872,6,27,75.5,85,66
1872,6,28,80,91,69
1872,6,29,82,90,74
1872,6,30,84,93,75
1872,7,1,83.5,92,75
1872,7,2,87,96,78
1872,7,3,82,94,70
1872,7,4,83.5,94,73
1872,7,5,82.5,93,72
1872,7,6,78,86,70
1872,7,7,79,88,70
1872,7,8,78.5,86,71
1872,7,9,78.5,87,70
1872,7,10,79,86,72
1872,7,11,82,92,72
1872,7,12,82,91,73
1872,7,13,78,84,72
1872,7,14,80.5,92,69
1872,7,15,82,88,76
1872,7,16,81.5,87,76
1872,7,17,82.5,88,77
1872,7,18,81,87,75
1872,7,19,77.5,85,70
1872,7,20,76.5,86,67
1872,7,21,73.5,80,67
1872,7,22,74,82,66
1872,7,23,71,78,64
1872,7,24,73,79,67
1872,7,25,74.5,84,65
1872,7,26,73,80,66
1872,7,27,73,81,65
1872,7,28,76,84,68
1872,7,29,77,85,69
1872,7,30,74,78,70
1872,7,31,67,72,62
1872,8,1,68.5,75,62
1872,8,2,70,73,67
1872,8,3,75.5,83,68
1872,8,4,74,79,69
1872,8,5,73.5,82,65
1872,8,6,73.5,78,69
1872,8,7,79.5,87,72
1872,8,8,78.5,87,70
1872,8,9,78,87,69
1872,8,10,78,87,69
1872,8,11,81,90,72
1872,8,12,83,92,74
1872,8,13,82,90,74
1872,8,14,84,93,75
1872,8,15,79.5,88,71
1872,8,16,74,78,70
1872,8,17,81,87,75
1872,8,18,81.5,91,72
1872,8,19,83.5,92,75
1872,8,20,77,81,73
1872,8,21,79.5,84,75
1872,8,22,82,93,71
1872,8,23,76.5,83,70
1872,8,24,79.5,89,70
1872,8,25,77.5,84,71
1872,8,26,80,89,71
1872,8,27,76,83,69
1872,8,28,68.5,74,63
1872,8,29,65.5,71,60
1872,8,30,63.5,72,55
1872,8,31,59.5,66,53
1872,9,1,67,77,57
1872,9,2,70.5,79,62
1872,9,3,58,65,51
1872,9,4,57,67,47
1872,9,5,62,67,57
1872,9,6,68.5,74,63
1872,9,7,74,82,66
1872,9,8,81.5,93,70
1872,9,9,78.5,88,69
1872,9,10,67,70,64
1872,9,11,69.5,75,64
1872,9,12,72.5,78,67
1872,9,13,71,75,67
1872,9,14,63.5,68,59
1872,9,15,57,61,53
1872,9,16,56.5,60,53
1872,9,17,60.5,66,55
1872,9,18,67,73,61
1872,9,19,64,72,56
1872,9,20,59,65,53
1872,9,21,62.5,75,50
1872,9,22,75,89,61
1872,9,23,73.5,82,65
1872,9,24,71,78,64
1872,9,25,68.5,71,66
1872,9,26,68,71,65
1872,9,27,64,69,59
1872,9,28,61.5,69,54
1872,9,29,60.5,66,55
1872,9,30,64.5,70,59
1872,10,1,60,67,53
1872,10,2,54,60,48
1872,10,3,58,64,52
1872,10,4,58,66,50
1872,10,5,57,64,50
1872,10,6,69,76,62
1872,10,7,66,71,61
1872,10,8,57.5,64,51
1872,10,9,56,66,46
1872,10,10,61,74,48
1872,10,11,46,52,40
1872,10,12,45.5,54,37
1872,10,13,49,52,46
1872,10,14,46.5,51,42
1872,10,15,47,52,42
1872,10,16,55,64,46
1872,10,17,50,59,41
1872,10,18,54,59,49
1872,10,19,52.5,57,48
1872,10,20,45.5,55,36
1872,10,21,56,68,44
1872,10,22,59,68,50
1872,10,23,56,65,47
1872,10,24,46,49,43
1872,10,25,51,54,48
1872,10,26,57.5,62,53
1872,10,27,58.5,64,53
1872,10,28,47.5,53,42
1872,10,29,44.5,50,39
1872,10,30,44.5,51,38
1872,10,31,45,50,40
1872,11,1,52,59,45
1872,11,2,49,56,42
1872,11,3,47,51,43
1872,11,4,45.5,51,40
1872,11,5,46,53,39
1872,11,6,52.5,55,50
1872,11,7,51,55,47
1872,11,8,46.5,50,43
1872,11,9,45,50,40
1872,11,10,46,55,37
1872,11,11,47.5,55,40
1872,11,12,50.5,60,41
1872,11,13,48.5,58,39
1872,11,14,49,55,43
1872,11,15,40,47,33
1872,11,16,37.5,45,30
1872,11,17,32,40,24
1872,11,18,37,41,33
1872,11,19,37,43,31
1872,11,20,35,43,27
1872,11,21,30.5,37,24
1872,11,22,36.5,39,34
1872,11,23,38.5,43,34
1872,11,24,43,51,35
1872,11,25,45.5,51,40
1872,11,26,38,43,33
1872,11,27,37,42,32
1872,11,28,35,43,27
1872,11,29,25,35,15
1872,11,30,19,24,14
1872,12,1,27.5,39,16
1872,12,2,39.5,45,34
1872,12,3,41,44,38
1872,12,4,34.5,38,31
1872,12,5,32.5,36,29
1872,12,6,37,42,32
1872,12,7,33,36,30
1872,12,8,37.5,45,30
1872,12,9,26.5,38,15
1872,12,10,19,23,15
1872,12,11,26,31,21
1872,12,12,19,27,11
1872,12,13,21.5,32,11
1872,12,14,35,41,29
1872,12,15,39.5,49,30
1872,12,16,32,37,27
1872,12,17,32.5,37,28
1872,12,18,28.5,31,26
1872,12,19,31,38,24
1872,12,20,35.5,43,28
1872,12,21,32,38,26
1872,12,22,16,28,4
1872,12,23,20.5,33,8
1872,12,24,10,13,7
1872,12,25,9.5,15,4
1872,12,26,9,12,6
1872,12,27,10.5,15,6
1872,12,28,15.5,21,10
1872,12,29,22,24,20
1872,12,30,19,24,14
1872,12,31,30.5,37,24
1873,1,1,25,29,21
1873,1,2,24,28,20
1873,1,3,41,43,39
1873,1,4,36,40,32
1873,1,5,36,49,23
1873,1,6,32.5,42,23
1873,1,7,26,38,14
1873,1,8,26,34,18
1873,1,9,30,36,24
1873,1,10,21,30,12
1873,1,11,8.5,12,5
1873,1,12,18.5,33,4
1873,1,13,34,47,21
1873,1,14,40,48,32
1873,1,15,28.5,31,26
1873,1,16,41.5,52,31
1873,1,17,42,54,30
1873,1,18,30.5,33,28
1873,1,19,23.5,29,18
1873,1,20,27,39,15
1873,1,21,38,45,31
1873,1,22,34.5,39,30
1873,1,23,30,36,24
1873,1,24,26,30,22
1873,1,25,19.5,26,13
1873,1,26,21.5,25,18
1873,1,27,26.5,28,25
1873,1,28,25,27,23
1873,1,29,7.5,16,-1
1873,1,30,17,20,14
1873,1,31,22.5,29,16
1873,2,1,22.5,26,19
1873,2,2,13,19,7
1873,2,3,22,35,9
1873,2,4,42.5,50,35
1873,2,5,39.5,45,34
1873,2,6,40,49,31
1873,2,7,35.5,39,32
1873,2,8,41.5,46,37
1873,2,9,27,42,12
1873,2,10,16.5,23,10
1873,2,11,32.5,42,23
1873,2,12,33.5,40,27
1873,2,13,22,28,16
1873,2,14,25,37,13
1873,2,15,34,42,26
1873,2,16,34.5,41,28
1873,2,17,37,42,32
1873,2,18,36.5,45,28
1873,2,19,39,42,36
1873,2,20,36,41,31
1873,2,21,26,34,18
1873,2,22,19.5,25,14
1873,2,23,15,19,11
1873,2,24,8,17,-1
1873,2,25,24,31,17
1873,2,26,32.5,37,28
1873,2,27,29.5,31,28
1873,2,28,31,35,27
1873,3,1,32,37,27
1873,3,2,34,45,23
1873,3,3,24,33,15
1873,3,4,15,20,10
1873,3,5,19.5,30,9
1873,3,6,24,35,13
1873,3,7,34.5,46,23
1873,3,8,41.5,46,37
1873,3,9,41.5,49,34
1873,3,10,33.5,41,26
1873,3,11,41,46,36
1873,3,12,38,44,32
1873,3,13,36,41,31
1873,3,14,39.5,46,33
1873,3,15,39.5,47,32
1873,3,16,40.5,47,34
1873,3,17,36,41,31
1873,3,18,41.5,50,33
1873,3,19,45,51,39
1873,3,20,38,41,35
1873,3,21,33.5,37,30
1873,3,22,36.5,40,33
1873,3,23,42,50,34
1873,3,24,31,35,27
1873,3,25,27.5,29,26
1873,3,26,33.5,36,31
1873,3,27,28,33,23
1873,3,28,40,45,35
1873,3,29,47.5,50,45
1873,3,30,46.5,53,40
1873,3,31,46,51,41
1873,4,1,47,57,37
1873,4,2,49,57,41
1873,4,3,48.5,55,42
1873,4,4,50,60,40
1873,4,5,47,54,40
1873,4,6,45,51,39
1873,4,7,44.5,51,38
1873,4,8,54,60,48
1873,4,9,44.5,50,39
1873,4,10,49.5,59,40
1873,4,11,52,61,43
1873,4,12,38,43,33
1873,4,13,43.5,50,37
1873,4,14,43.5,50,37
1873,4,15,47,53,41
1873,4,16,45,51,39
1873,4,17,41,43,39
1873,4,18,48,56,40
1873,4,19,48.5,55,42
1873,4,20,46.5,54,39
1873,4,21,42.5,48,37
1873,4,22,38.5,40,37
1873,4,23,45.5,54,37
1873,4,24,48.5,57,40
1873,4,25,46,54,38
1873,4,26,43,48,38
1873,4,27,45.5,51,40
1873,4,28,52,61,43
1873,4,29,54.5,61,48
1873,4,30,56,64,48
1873,5,1,56,67,45
1873,5,2,50,58,42
1873,5,3,41,43,39
1873,5,4,52.5,67,38
1873,5,5,62,75,49
1873,5,6,57,64,50
1873,5,7,55,65,45
1873,5,8,50,54,46
1873,5,9,46,49,43
1873,5,10,53,59,47
1873,5,11,53,56,50
1873,5,12,57,64,50
1873,5,13,63.5,77,50
1873,5,14,51.5,60,43
1873,5,15,57,70,44
1873,5,16,58,66,50
1873,5,17,54,62,46
1873,5,18,55.5,65,46
1873,5,19,58.5,71,46
1873,5,20,54.5,62,47
1873,5,21,52.5,58,47
1873,5,22,57,66,48
1873,5,23,66.5,76,57
1873,5,24,69,78,60
1873,5,25,71,80,62
1873,5,26,70.5,80,61
1873,5,27,64.5,71,58
1873,5,28,74,87,61
1873,5,29,75,83,67
1873,5,30,64,71,57
1873,5,31,59,68,50
1873,6,1,65,78,52
1873,6,2,70,83,57
1873,6,3,60,64,56
1873,6,4,65.5,78,53
1873,6,5,77,86,68
1873,6,6,71.5,80,63
1873,6,7,66.5,75,58
1873,6,8,62,70,54
1873,6,9,65,77,53
1873,6,10,73,86,60
1873,6,11,75,81,69
1873,6,12,68,74,62
1873,6,13,66,75,57
1873,6,14,62,70,54
1873,6,15,68.5,75,62
1873,6,16,77,89,65
1873,6,17,75,83,67
1873,6,18,70.5,79,62
1873,6,19,78.5,92,65
1873,6,20,80.5,90,71
1873,6,21,72,80,64
1873,6,22,66.5,71,62
1873,6,23,65,69,61
1873,6,24,59.5,62,57
1873,6,25,65,77,53
1873,6,26,68,78,58
1873,6,27,73,85,61
1873,6,28,79.5,90,69
1873,6,29,76.5,84,69
1873,6,30,75,80,70
1873,7,1,77.5,84,71
1873,7,2,80,90,70
1873,7,3,84.5,93,76
1873,7,4,81.5,89,74
1873,7,5,78,83,73
1873,7,6,72,78,66
1873,7,7,71.5,83,60
1873,7,8,71,77,65
1873,7,9,72.5,81,64
1873,7,10,75.5,81,70
1873,7,11,71,78,64
1873,7,12,70.5,81,60
1873,7,13,72.5,80,65
1873,7,14,78.5,89,68
1873,7,15,81.5,90,73
1873,7,16,76.5,83,70
1873,7,17,71.5,74,69
1873,7,18,68,74,62
1873,7,19,66,70,62
1873,7,20,70.5,79,62
1873,7,21,73,80,66
1873,7,22,73.5,84,63
1873,7,23,78,87,69
1873,7,24,81,90,72
1873,7,25,84.5,94,75
1873,7,26,83.5,92,75
1873,7,27,76,81,71
1873,7,28,79,84,74
1873,7,29,79,85,73
1873,7,30,79,89,69
1873,7,31,78.5,87,70
1873,8,1,81.5,89,74
1873,8,2,80,87,73
1873,8,3,81,90,72
1873,8,4,73.5,80,67
1873,8,5,73,80,66
1873,8,6,73,83,63
1873,8,7,75.5,86,65
1873,8,8,76,82,70
1873,8,9,76.5,85,68
1873,8,10,75.5,85,66
1873,8,11,72.5,81,64
1873,8,12,71.5,78,65
1873,8,13,65.5,68,63
1873,8,14,64.5,66,63
1873,8,15,67,72,62
1873,8,16,76.5,84,69
1873,8,17,72,80,64
1873,8,18,65.5,68,63
1873,8,19,71.5,77,66
1873,8,20,70.5,73,68
1873,8,21,70,72,68
1873,8,22,76.5,83,70
1873,8,23,76.5,88,65
1873,8,24,63,70,56
1873,8,25,60,64,56
1873,8,26,70,75,65
1873,8,27,67,74,60
1873,8,28,68.5,76,61
1873,8,29,70,76,64
1873,8,30,72.5,79,66
1873,8,31,76,84,68
1873,9,1,79.5,89,70
1873,9,2,70,76,64
1873,9,3,69,78,60
1873,9,4,77.5,86,69
1873,9,5,77,87,67
1873,9,6,63.5,68,59
1873,9,7,60.5,66,55
1873,9,8,64.5,69,60
1873,9,9,64,71,57
1873,9,10,60.5,65,56
1873,9,11,66,72,60
1873,9,12,69.5,78,61
1873,9,13,68,76,60
1873,9,14,54.5,60,49
1873,9,15,54.5,65,44
1873,9,16,65.5,75,56
1873,9,17,61.5,71,52
1873,9,18,66.5,77,56
1873,9,19,62,70,54
1873,9,20,55.5,61,50
1873,9,21,56.5,66,47
1873,9,22,58.5,66,51
1873,9,23,63,70,56
1873,9,24,65.5,70,61
1873,9,25,65.5,70,61
1873,9,26,71,78,64
1873,9,27,70.5,80,61
1873,9,28,71.5,79,64
1873,9,29,72,80,64
1873,9,30,59,66,52
1873,10,1,55.5,66,45
1873,10,2,60.5,69,52
1873,10,3,62,71,53
1873,10,4,58.5,64,53
1873,10,5,67,72,62
1873,10,6,58.5,69,48
1873,10,7,44.5,48,41
1873,10,8,54.5,65,44
1873,10,9,55.5,63,48
1873,10,10,55.5,64,47
1873,10,11,59.5,71,48
1873,10,12,54.5,61,48
1873,10,13,50,56,44
1873,10,14,57.5,69,46
1873,10,15,59,68,50
1873,10,16,60,70,50
1873,10,17,58.5,64,53
1873,10,18,57.5,63,52
1873,10,19,66.5,70,63
1873,10,20,64,70,58
1873,10,21,55.5,59,52
1873,10,22,55.5,62,49
1873,10,23,58,65,51
1873,10,24,56.5,63,50
1873,10,25,49.5,57,42
1873,10,26,50.5,59,42
1873,10,27,56.5,64,49
1873,10,28,50,59,41
1873,10,29,40,47,33
1873,10,30,40.5,46,35
1873,10,31,45,50,40
1873,11,1,40,47,33
1873,11,2,46.5,57,36
1873,11,3,46.5,58,35
1873,11,4,42,51,33
1873,11,5,44,52,36
1873,11,6,40.5,48,33
1873,11,7,42.5,51,34
1873,11,8,48.5,52,45
1873,11,9,44.5,51,38
1873,11,10,33.5,38,29
1873,11,11,35.5,43,28
1873,11,12,42,46,38
1873,11,13,35,38,32
1873,11,14,26,29,23
1873,11,15,32.5,40,25
1873,11,16,40,48,32
1873,11,17,38,42,34
1873,11,18,36,40,32
1873,11,19,30.5,35,26
1873,11,20,26.5,32,21
1873,11,21,31.5,42,21
1873,11,22,35.5,43,28
1873,11,23,37,45,29
1873,11,24,44,48,40
1873,11,25,34,41,27
1873,11,26,26,30,22
1873,11,27,36.5,44,29
1873,11,28,31,35,27
1873,11,29,29.5,34,25
1873,11,30,28,32,24
1873,12,1,22,26,18
1873,12,2,27.5,37,18
1873,12,3,44.5,51,38
1873,12,4,56,66,46
1873,12,5,38.5,46,31
1873,12,6,32,36,28
1873,12,7,34.5,44,25
1873,12,8,41.5,50,33
1873,12,9,45.5,50,41
1873,12,10,39.5,43,36
1873,12,11,41,45,37
1873,12,12,52.5,61,44
1873,12,13,41,49,33
1873,12,14,31.5,36,27
1873,12,15,41,50,32
1873,12,16,44,51,37
1873,12,17,40,51,29
1873,12,18,41,50,32
1873,12,19,42,48,36
1873,12,20,35.5,42,29
1873,12,21,27.5,32,23
1873,12,22,28,35,21
1873,12,23,29,32,26
1873,12,24,34,42,26
1873,12,25,41.5,49,34
1873,12,26,35.5,37,34
1873,12,27,34.5,37,32
1873,12,28,33,37,29
1873,12,29,33,39,27
1873,12,30,25.5,32,19
1873,12,31,26,32,20
1874,1,1,37.5,43,32
1874,1,2,39,42,36
1874,1,3,40.5,43,38
1874,1,4,49,58,40
1874,1,5,46,59,33
1874,1,6,36,40,32
1874,1,7,47.5,56,39
1874,1,8,43.5,53,34
1874,1,9,41.5,51,32
1874,1,10,43,48,38
1874,1,11,39.5,48,31
1874,1,12,31,33,29
1874,1,13,30,36,24
1874,1,14,26,30,22
1874,1,15,18,22,14
1874,1,16,16,22,10
1874,1,17,24.5,36,13
1874,1,18,31.5,43,20
1874,1,19,38,46,30
1874,1,20,31.5,39,24
1874,1,21,35,43,27
1874,1,22,45,51,39
1874,1,23,49,63,35
1874,1,24,30,35,25
1874,1,25,20.5,26,15
1874,1,26,22.5,33,12
1874,1,27,35.5,43,28
1874,1,28,39,48,30
1874,1,29,32.5,39,26
1874,1,30,28.5,39,18
1874,1,31,20.5,25,16
1874,2,1,12.5,19,6
1874,2,2,13.5,24,3
1874,2,3,26.5,34,19
1874,2,4,30,32,28
1874,2,5,24,30,18
1874,2,6,22.5,31,14
1874,2,7,17.5,22,13
1874,2,8,24.5,33,16
1874,2,9,26.5,35,18
1874,2,10,25,29,21
1874,2,11,27.5,33,22
1874,2,12,29.5,37,22
1874,2,13,40,50,30
1874,2,14,46,53,39
1874,2,15,37,44,30
1874,2,16,38.5,47,30
1874,2,17,25,31,19
1874,2,18,26,36,16
1874,2,19,37,49,25
1874,2,20,43.5,48,39
1874,2,21,45,51,39
1874,2,22,52.5,66,39
1874,2,23,54,72,36
1874,2,24,33.5,38,29
1874,2,25,28,32,24
1874,2,26,27.5,33,22
1874,2,27,31.5,38,25
1874,2,28,33.5,39,28
1874,3,1,37,47,27
1874,3,2,45.5,55,36
1874,3,3,46.5,56,37
1874,3,4,48.5,64,33
1874,3,5,37.5,45,30
1874,3,6,31.5,36,27
1874,3,7,35,40,30
1874,3,8,34,38,30
1874,3,9,26,30,22
1874,3,10,26,30,22
1874,3,11,26,31,21
1874,3,12,23.5,31,16
1874,3,13,18,22,14
1874,3,14,28.5,36,21
1874,3,15,33.5,42,25
1874,3,16,38,44,32
1874,3,17,41,49,33
1874,3,18,50,58,42
1874,3,19,54,61,47
1874,3,20,46,55,37
1874,3,21,43,52,34
1874,3,22,46,49,43
1874,3,23,31.5,44,19
1874,3,24,22.5,29,16
1874,3,25,37.5,49,26
1874,3,26,49,58,40
1874,3,27,40,50,30
1874,3,28,38.5,44,33
1874,3,29,38,45,31
1874,3,30,42.5,53,32
1874,3,31,34.5,42,27
1874,4,1,29.5,34,25
1874,4,2,36.5,44,29
1874,4,3,41.5,47,36
1874,4,4,33.5,47,20
1874,4,5,29,38,20
1874,4,6,44.5,55,34
1874,4,7,44,51,37
1874,4,8,48.5,57,40
1874,4,9,39,42,36
1874,4,10,38,43,33
1874,4,11,41.5,57,26
1874,4,12,28.5,35,22
1874,4,13,34,46,22
1874,4,14,48.5,64,33
1874,4,15,55,64,46
1874,4,16,47,56,38
1874,4,17,39.5,45,34
1874,4,18,43.5,54,33
1874,4,19,45,54,36
1874,4,20,42.5,46,39
1874,4,21,47,54,40
1874,4,22,44,50,38
1874,4,23,42.5,46,39
1874,4,24,47.5,57,38
1874,4,25,42,48,36
1874,4,26,37,42,32
1874,4,27,45,52,38
1874,4,28,37.5,44,31
1874,4,29,35,38,32
1874,4,30,41.5,51,32
1874,5,1,51,61,41
1874,5,2,44.5,52,37
1874,5,3,47.5,62,33
1874,5,4,52.5,62,43
1874,5,5,52.5,60,45
1874,5,6,52.5,64,41
1874,5,7,44,50,38
1874,5,8,55,69,41
1874,5,9,67,82,52
1874,5,10,71,90,52
1874,5,11,54.5,57,52
1874,5,12,48.5,57,40
1874,5,13,62,77,47
1874,5,14,70,78,62
1874,5,15,55,62,48
1874,5,16,58,68,48
1874,5,17,65,73,57
1874,5,18,57.5,61,54
1874,5,19,55.5,66,45
1874,5,20,58,64,52
1874,5,21,55,61,49
1874,5,22,56.5,65,48
1874,5,23,60,71,49
1874,5,24,60.5,66,55
1874,5,25,59.5,64,55
1874,5,26,60,67,53
1874,5,27,65.5,79,52
1874,5,28,65,73,57
1874,5,29,68,79,57
1874,5,30,67,79,55
1874,5,31,68.5,77,60
1874,6,1,65.5,78,53
1874,6,2,58.5,68,49
1874,6,3,59,63,55
1874,6,4,63,67,59
1874,6,5,68,74,62
1874,6,6,71,80,62
1874,6,7,74,82,66
1874,6,8,78,90,66
1874,6,9,74.5,80,69
1874,6,10,75.5,82,69
1874,6,11,66,72,60
1874,6,12,71,83,59
1874,6,13,62.5,68,57
1874,6,14,62.5,72,53
1874,6,15,68.5,80,57
1874,6,16,70,75,65
1874,6,17,73,79,67
1874,6,18,69.5,74,65
1874,6,19,63.5,71,56
1874,6,20,59,64,54
1874,6,21,70.5,81,60
1874,6,22,73,86,60
1874,6,23,80.5,91,70
1874,6,24,74,79,69
1874,6,25,77,86,68
1874,6,26,76.5,83,70
1874,6,27,73.5,83,64
1874,6,28,78.5,91,66
1874,6,29,85,98,72
1874,6,30,74.5,83,66
1874,7,1,72.5,83,62
1874,7,2,74,80,68
1874,7,3,68.5,76,61
1874,7,4,67,76,58
1874,7,5,66,70,62
1874,7,6,70.5,80,61
1874,7,7,71,82,60
